사용일자,노선명,역명,승차총승객수,하차총승객수,자치구
20210406,경원선,왕십리(성동구청),13327.0,14845.0,성동구
20210406,경원선,옥수,55.0,34.0,성동구
20210406,7호선,뚝섬유원지,9970.0,9940.0,광진구
20210406,7호선,건대입구,11765.0,12219.0,광진구
20210406,7호선,어린이대공원(세종대),13333.0,13500.0,광진구
20210406,7호선,군자(능동),14990.0,11967.0,광진구
20210406,7호선,중곡,10120.0,9283.0,광진구
20210406,7호선,용마산(용마폭포공원),6171.0,6092.0,중랑구
20210406,7호선,사가정,16792.0,16595.0,중랑구
20210406,7호선,면목,16141.0,15724.0,중랑구
20210406,7호선,상봉(시외버스터미널),17264.0,16179.0,중랑구
20210406,7호선,중화,11276.0,11023.0,중랑구
20210406,7호선,먹골,10205.0,9904.0,중랑구
20210406,6호선,봉화산(서울의료원),8925.0,8407.0,중랑구
20210406,6호선,연신내,1.0,0.0,중랑구
20210407,중앙선,상봉(시외버스터미널),5801.0,5832.0,중랑구
20210407,우이신설선,신설동,2146.0,2071.0,동대문구
20210407,경춘선,신내,1679.0,1734.0,중랑구
20210407,경원선,청량리(서울시립대입구),13724.0,14470.0,동대문구
20210407,경원선,왕십리(성동구청),13262.0,14951.0,성동구
20210407,경원선,옥수,59.0,33.0,성동구
20210407,7호선,뚝섬유원지,10160.0,10080.0,광진구
20210407,7호선,건대입구,11574.0,11960.0,광진구
20210407,7호선,어린이대공원(세종대),13443.0,13531.0,광진구
20210407,7호선,군자(능동),14640.0,11923.0,광진구
20210407,7호선,중곡,10054.0,9230.0,광진구
20210407,7호선,용마산(용마폭포공원),6254.0,6185.0,중랑구
20210407,7호선,사가정,16457.0,16377.0,중랑구
20210407,7호선,면목,15739.0,15453.0,중랑구
20210407,7호선,상봉(시외버스터미널),17148.0,15890.0,중랑구
20210407,7호선,중화,11337.0,11053.0,중랑구
20210407,7호선,먹골,10145.0,10027.0,중랑구
20210407,6호선,봉화산(서울의료원),8789.0,8217.0,중랑구
20210407,5호선,광나루(장신대),13247.0,12195.0,광진구
20210407,5호선,아차산(어린이대공원후문),15397.0,15159.0,광진구
20210407,5호선,군자(능동),11454.0,12328.0,광진구
20210407,5호선,장한평,18577.0,18503.0,동대문구
20210407,5호선,답십리,16084.0,14926.0,성동구
20210407,5호선,마장,5584.0,5173.0,성동구
20210407,5호선,왕십리(성동구청),4506.0,4986.0,성동구
20210407,5호선,행당,8282.0,7628.0,성동구
20210407,5호선,신금호,6415.0,6577.0,성동구
20210407,3호선,옥수,9415.0,9708.0,성동구
20210407,3호선,금호,8233.0,7782.0,성동구
20210407,3호선,연신내,36975.0,34920.0,중랑구
20210407,2호선,용두(동대문구청),2283.0,2422.0,동대문구
20210407,2호선,신설동,3306.0,3320.0,동대문구
20210407,2호선,신답,1600.0,1855.0,성동구
20210407,2호선,용답,2629.0,2643.0,성동구
20210407,2호선,강변(동서울터미널),28763.0,27881.0,광진구
20210407,2호선,구의(광진구청),23287.0,23101.0,광진구
20210407,2호선,건대입구,33067.0,34652.0,광진구
20210407,2호선,성수,35284.0,38510.0,성동구
20210407,2호선,뚝섬,22159.0,23766.0,성동구
20210407,2호선,한양대,8098.0,8774.0,성동구
20210407,2호선,왕십리(성동구청),15531.0,12707.0,성동구
20210407,2호선,상왕십리,14020.0,13632.0,성동구
20210407,1호선,청량리(서울시립대입구),19805.0,19424.0,동대문구
20210407,1호선,제기동,17306.0,17780.0,동대문구
20210407,1호선,신설동,14044.0,13785.0,동대문구
20210408,7호선,뚝섬유원지,9915.0,9846.0,광진구
20210408,7호선,건대입구,11717.0,12175.0,광진구
20210408,7호선,어린이대공원(세종대),13059.0,13040.0,광진구
20210408,7호선,군자(능동),14822.0,11879.0,광진구
20210408,7호선,중곡,9999.0,9191.0,광진구
20210408,7호선,용마산(용마폭포공원),6226.0,6116.0,중랑구
20210408,7호선,사가정,16595.0,16477.0,중랑구
20210408,7호선,면목,15947.0,15577.0,중랑구
20210408,7호선,상봉(시외버스터미널),17148.0,16130.0,중랑구
20210408,7호선,중화,11012.0,10811.0,중랑구
20210408,7호선,먹골,10154.0,10010.0,중랑구
20210408,6호선,봉화산(서울의료원),8972.0,8275.0,중랑구
20210408,5호선,광나루(장신대),13525.0,12384.0,광진구
20210408,5호선,아차산(어린이대공원후문),15395.0,14977.0,광진구
20210408,5호선,군자(능동),11217.0,12190.0,광진구
20210408,5호선,장한평,18800.0,18732.0,동대문구
20210408,5호선,답십리,16336.0,14808.0,성동구
20210408,5호선,마장,5678.0,5228.0,성동구
20210408,5호선,왕십리(성동구청),4703.0,5030.0,성동구
20210408,5호선,행당,8224.0,7406.0,성동구
20210408,5호선,신금호,6558.0,6748.0,성동구
20210408,3호선,옥수,9368.0,9681.0,성동구
20210408,3호선,금호,8292.0,7820.0,성동구
20210408,3호선,연신내,36951.0,34625.0,중랑구
20210408,2호선,용두(동대문구청),2318.0,2426.0,동대문구
20210408,2호선,신설동,3264.0,3212.0,동대문구
20210408,2호선,신답,1593.0,1808.0,성동구
20210408,2호선,용답,2582.0,2674.0,성동구
20210408,2호선,강변(동서울터미널),28850.0,28245.0,광진구
20210408,2호선,구의(광진구청),23377.0,23179.0,광진구
20210408,2호선,건대입구,32854.0,34654.0,광진구
20210408,2호선,성수,35284.0,38751.0,성동구
20210408,2호선,뚝섬,22623.0,24034.0,성동구
20210408,2호선,한양대,8547.0,9191.0,성동구
20210408,2호선,왕십리(성동구청),16004.0,12890.0,성동구
20210408,2호선,상왕십리,14126.0,13647.0,성동구
20210408,1호선,청량리(서울시립대입구),20427.0,20323.0,동대문구
20210408,1호선,제기동,17947.0,18308.0,동대문구
20210408,1호선,신설동,13971.0,13763.0,동대문구
20210408,우이신설선,신설동,2279.0,2177.0,동대문구
20210408,중앙선,상봉(시외버스터미널),6030.0,5918.0,중랑구
20210408,경춘선,신내,1743.0,1771.0,중랑구
20210408,경원선,청량리(서울시립대입구),14009.0,14937.0,동대문구
20210408,경원선,왕십리(성동구청),13040.0,14715.0,성동구
20210408,경원선,옥수,47.0,40.0,성동구
20210409,경원선,옥수,63.0,26.0,성동구
20210409,경원선,왕십리(성동구청),14093.0,15853.0,성동구
20210409,경원선,청량리(서울시립대입구),15860.0,17238.0,동대문구
20210409,경춘선,신내,1751.0,1752.0,중랑구
20210409,우이신설선,신설동,2256.0,2191.0,동대문구
20210409,중앙선,상봉(시외버스터미널),6426.0,6291.0,중랑구
20210409,3호선,연신내,38489.0,36315.0,중랑구
20210409,2호선,용답,2758.0,2794.0,성동구
20210409,2호선,신답,1667.0,1840.0,성동구
20210409,2호선,신설동,3280.0,3319.0,동대문구
20210409,2호선,용두(동대문구청),2425.0,2457.0,동대문구
20210409,3호선,금호,8501.0,8025.0,성동구
20210409,3호선,옥수,9596.0,9764.0,성동구
20210409,5호선,신금호,6577.0,6594.0,성동구
20210409,5호선,행당,8487.0,7443.0,성동구
20210409,5호선,왕십리(성동구청),4800.0,5256.0,성동구
20210409,5호선,마장,5800.0,5368.0,성동구
20210409,5호선,답십리,16253.0,14964.0,성동구
20210409,5호선,장한평,18815.0,18842.0,동대문구
20210409,5호선,군자(능동),11590.0,12891.0,광진구
20210409,5호선,아차산(어린이대공원후문),15371.0,14951.0,광진구
20210409,5호선,광나루(장신대),13609.0,12282.0,광진구
20210409,6호선,연신내,2.0,0.0,중랑구
20210409,6호선,봉화산(서울의료원),9009.0,8407.0,중랑구
20210409,1호선,신설동,14442.0,14025.0,동대문구
20210409,1호선,제기동,18354.0,18731.0,동대문구
20210409,1호선,청량리(서울시립대입구),21690.0,21437.0,동대문구
20210409,2호선,상왕십리,14559.0,13917.0,성동구
20210409,2호선,왕십리(성동구청),16928.0,13619.0,성동구
20210409,2호선,한양대,8518.0,8981.0,성동구
20210409,2호선,뚝섬,23469.0,25187.0,성동구
20210409,2호선,성수,35426.0,39321.0,성동구
20210409,2호선,건대입구,36200.0,39130.0,광진구
20210409,2호선,구의(광진구청),23838.0,23265.0,광진구
20210409,2호선,강변(동서울터미널),32145.0,32520.0,광진구
20210409,7호선,먹골,10403.0,10059.0,중랑구
20210409,7호선,중화,11550.0,11241.0,중랑구
20210409,7호선,상봉(시외버스터미널),17940.0,16796.0,중랑구
20210409,7호선,면목,16380.0,15864.0,중랑구
20210409,7호선,사가정,16896.0,16964.0,중랑구
20210409,7호선,용마산(용마폭포공원),6341.0,5960.0,중랑구
20210409,7호선,중곡,10061.0,9284.0,광진구
20210409,7호선,군자(능동),15223.0,12062.0,광진구
20210409,7호선,어린이대공원(세종대),13513.0,13211.0,광진구
20210409,7호선,건대입구,12354.0,12733.0,광진구
20210409,7호선,뚝섬유원지,11526.0,11318.0,광진구
20210410,1호선,청량리(서울시립대입구),18416.0,18144.0,동대문구
20210410,중앙선,상봉(시외버스터미널),5310.0,5059.0,중랑구
20210410,우이신설선,신설동,1370.0,1353.0,동대문구
20210410,경춘선,신내,1095.0,1098.0,중랑구
20210410,경원선,청량리(서울시립대입구),14765.0,16679.0,동대문구
20210410,경원선,왕십리(성동구청),11359.0,13080.0,성동구
20210410,경원선,옥수,54.0,38.0,성동구
20210410,7호선,뚝섬유원지,13195.0,13298.0,광진구
20210410,7호선,건대입구,10420.0,10787.0,광진구
20210410,7호선,어린이대공원(세종대),11551.0,11478.0,광진구
20210410,7호선,군자(능동),10784.0,8179.0,광진구
20210410,7호선,중곡,6636.0,6234.0,광진구
20210410,7호선,용마산(용마폭포공원),4595.0,4854.0,중랑구
20210410,7호선,사가정,12471.0,11976.0,중랑구
20210410,7호선,면목,11199.0,10776.0,중랑구
20210410,7호선,상봉(시외버스터미널),13412.0,12577.0,중랑구
20210410,7호선,중화,7859.0,7542.0,중랑구
20210410,7호선,먹골,7557.0,7387.0,중랑구
20210410,6호선,신내,1.0,0.0,중랑구
20210410,6호선,봉화산(서울의료원),5183.0,5232.0,중랑구
20210410,5호선,광나루(장신대),9874.0,9415.0,광진구
20210410,5호선,아차산(어린이대공원후문),14168.0,14169.0,광진구
20210410,5호선,군자(능동),8560.0,9113.0,광진구
20210410,5호선,장한평,10625.0,10371.0,동대문구
20210410,5호선,답십리,10005.0,9217.0,성동구
20210410,5호선,마장,3828.0,3629.0,성동구
20210410,5호선,왕십리(성동구청),3477.0,3836.0,성동구
20210410,5호선,행당,5553.0,4834.0,성동구
20210410,5호선,신금호,4036.0,3997.0,성동구
20210410,2호선,상왕십리,9114.0,8576.0,성동구
20210410,2호선,왕십리(성동구청),12903.0,10596.0,성동구
20210410,2호선,한양대,3840.0,3858.0,성동구
20210410,2호선,뚝섬,16287.0,16144.0,성동구
20210410,2호선,성수,17260.0,19061.0,성동구
20210410,2호선,건대입구,33946.0,34755.0,광진구
20210410,2호선,구의(광진구청),15654.0,15059.0,광진구
20210410,2호선,강변(동서울터미널),24786.0,25902.0,광진구
20210410,2호선,용답,2003.0,1913.0,성동구
20210410,2호선,신답,1056.0,1080.0,성동구
20210410,2호선,신설동,3191.0,3162.0,동대문구
20210410,2호선,용두(동대문구청),1681.0,1638.0,동대문구
20210410,3호선,연신내,29209.0,27359.0,중랑구
20210410,1호선,신설동,9264.0,8702.0,동대문구
20210410,1호선,제기동,15822.0,16390.0,동대문구
20210410,3호선,금호,5852.0,5465.0,성동구
20210410,3호선,옥수,7138.0,7330.0,성동구
20210411,경춘선,신내,853.0,851.0,중랑구
20210411,경원선,청량리(서울시립대입구),12409.0,11968.0,동대문구
20210411,경원선,왕십리(성동구청),7898.0,9145.0,성동구
20210411,경원선,옥수,71.0,30.0,성동구
20210411,7호선,뚝섬유원지,10930.0,10446.0,광진구
20210411,7호선,건대입구,7269.0,7413.0,광진구
20210411,7호선,어린이대공원(세종대),8053.0,8468.0,광진구
20210411,7호선,군자(능동),7488.0,5718.0,광진구
20210411,7호선,중곡,4948.0,4749.0,광진구
20210411,7호선,용마산(용마폭포공원),3338.0,3861.0,중랑구
20210411,7호선,사가정,8866.0,8681.0,중랑구
20210411,7호선,면목,7883.0,7921.0,중랑구
20210411,7호선,상봉(시외버스터미널),8912.0,8245.0,중랑구
20210411,7호선,중화,5742.0,5764.0,중랑구
20210411,7호선,먹골,5555.0,5300.0,중랑구
20210411,6호선,봉화산(서울의료원),3712.0,3586.0,중랑구
20210411,5호선,광나루(장신대),7524.0,7486.0,광진구
20210411,5호선,아차산(어린이대공원후문),11604.0,11547.0,광진구
20210411,5호선,군자(능동),5729.0,6318.0,광진구
20210411,5호선,장한평,6761.0,6761.0,동대문구
20210411,5호선,답십리,6863.0,6526.0,성동구
20210411,5호선,마장,2695.0,2576.0,성동구
20210411,5호선,왕십리(성동구청),2236.0,2527.0,성동구
20210411,5호선,행당,3805.0,3540.0,성동구
20210411,5호선,신금호,3034.0,3197.0,성동구
20210411,3호선,옥수,5052.0,5309.0,성동구
20210411,3호선,금호,4169.0,4017.0,성동구
20210411,3호선,연신내,21227.0,19775.0,중랑구
20210411,2호선,용두(동대문구청),1076.0,1034.0,동대문구
20210411,2호선,신설동,2944.0,3008.0,동대문구
20210411,2호선,신답,659.0,716.0,성동구
20210411,2호선,용답,1559.0,1544.0,성동구
20210411,2호선,강변(동서울터미널),20252.0,19350.0,광진구
20210411,2호선,구의(광진구청),10728.0,10795.0,광진구
20210411,2호선,건대입구,24692.0,24787.0,광진구
20210411,2호선,성수,11590.0,12808.0,성동구
20210411,2호선,뚝섬,11611.0,11698.0,성동구
20210411,2호선,한양대,2439.0,2720.0,성동구
20210411,2호선,왕십리(성동구청),8553.0,7329.0,성동구
20210411,2호선,상왕십리,6486.0,6342.0,성동구
20210411,1호선,청량리(서울시립대입구),13387.0,12877.0,동대문구
20210411,1호선,제기동,10297.0,10752.0,동대문구
20210411,1호선,신설동,7099.0,6909.0,동대문구
20210411,우이신설선,신설동,1159.0,1153.0,동대문구
20210411,중앙선,상봉(시외버스터미널),4073.0,4029.0,중랑구
20210412,5호선,군자(능동),10493.0,11511.0,광진구
20210412,5호선,장한평,17965.0,17901.0,동대문구
20210412,5호선,답십리,15298.0,14556.0,성동구
20210412,5호선,마장,5462.0,5231.0,성동구
20210412,5호선,왕십리(성동구청),4267.0,4558.0,성동구
20210412,5호선,행당,7995.0,7418.0,성동구
20210412,5호선,신금호,6202.0,6497.0,성동구
20210412,1호선,신설동,13150.0,13310.0,동대문구
20210412,1호선,제기동,15172.0,15452.0,동대문구
20210412,1호선,청량리(서울시립대입구),17859.0,17956.0,동대문구
20210412,2호선,상왕십리,13773.0,13652.0,성동구
20210412,2호선,왕십리(성동구청),14621.0,11966.0,성동구
20210412,2호선,한양대,8101.0,8430.0,성동구
20210412,2호선,뚝섬,20010.0,21178.0,성동구
20210412,2호선,성수,33620.0,35737.0,성동구
20210412,2호선,건대입구,29337.0,30980.0,광진구
20210412,2호선,구의(광진구청),22347.0,22531.0,광진구
20210412,2호선,강변(동서울터미널),27853.0,27032.0,광진구
20210412,2호선,용답,2463.0,2690.0,성동구
20210412,2호선,신답,1519.0,1860.0,성동구
20210412,2호선,신설동,3544.0,3263.0,동대문구
20210412,2호선,용두(동대문구청),2187.0,2315.0,동대문구
20210412,3호선,연신내,34962.0,33203.0,중랑구
20210412,3호선,금호,7742.0,7500.0,성동구
20210412,3호선,옥수,8521.0,8943.0,성동구
20210412,경원선,청량리(서울시립대입구),12983.0,13562.0,동대문구
20210412,경원선,왕십리(성동구청),12061.0,13589.0,성동구
20210412,경원선,옥수,47.0,37.0,성동구
20210412,경춘선,신내,1657.0,1604.0,중랑구
20210412,우이신설선,신설동,2113.0,2094.0,동대문구
20210412,중앙선,상봉(시외버스터미널),5404.0,5382.0,중랑구
20210412,7호선,뚝섬유원지,6696.0,6631.0,광진구
20210412,7호선,건대입구,11017.0,11579.0,광진구
20210412,7호선,어린이대공원(세종대),11868.0,11953.0,광진구
20210412,7호선,군자(능동),13915.0,11595.0,광진구
20210412,7호선,중곡,9590.0,9176.0,광진구
20210412,7호선,용마산(용마폭포공원),5902.0,5792.0,중랑구
20210412,7호선,사가정,15662.0,15894.0,중랑구
20210412,7호선,면목,15348.0,15279.0,중랑구
20210412,7호선,상봉(시외버스터미널),16302.0,15029.0,중랑구
20210412,7호선,중화,10748.0,10681.0,중랑구
20210412,7호선,먹골,9609.0,9520.0,중랑구
20210412,6호선,봉화산(서울의료원),8647.0,8301.0,중랑구
20210412,6호선,연신내,2.0,0.0,중랑구
20210412,5호선,광나루(장신대),12165.0,11085.0,광진구
20210412,5호선,아차산(어린이대공원후문),13277.0,13471.0,광진구
20210413,1호선,신설동,13711.0,13545.0,동대문구
20210413,1호선,제기동,17084.0,17416.0,동대문구
20210413,1호선,청량리(서울시립대입구),19922.0,19949.0,동대문구
20210413,2호선,상왕십리,13928.0,13592.0,성동구
20210413,2호선,왕십리(성동구청),15526.0,12411.0,성동구
20210413,2호선,한양대,8875.0,9390.0,성동구
20210413,2호선,뚝섬,21809.0,23654.0,성동구
20210413,2호선,성수,34977.0,38153.0,성동구
20210413,2호선,건대입구,31239.0,33123.0,광진구
20210413,2호선,구의(광진구청),23126.0,23017.0,광진구
20210413,2호선,강변(동서울터미널),27225.0,26656.0,광진구
20210413,2호선,용답,2679.0,2752.0,성동구
20210413,2호선,신답,1610.0,1837.0,성동구
20210413,2호선,신설동,3136.0,3144.0,동대문구
20210413,2호선,용두(동대문구청),2333.0,2412.0,동대문구
20210413,3호선,연신내,36731.0,34699.0,중랑구
20210413,3호선,금호,8142.0,7767.0,성동구
20210413,3호선,옥수,8909.0,9339.0,성동구
20210413,5호선,신금호,6421.0,6718.0,성동구
20210413,5호선,행당,8257.0,7538.0,성동구
20210413,5호선,왕십리(성동구청),4624.0,4900.0,성동구
20210413,5호선,마장,5560.0,5124.0,성동구
20210413,5호선,답십리,16087.0,14866.0,성동구
20210413,5호선,장한평,18606.0,18482.0,동대문구
20210413,5호선,군자(능동),11110.0,11988.0,광진구
20210413,5호선,아차산(어린이대공원후문),14614.0,14520.0,광진구
20210413,5호선,광나루(장신대),12861.0,11609.0,광진구
20210413,6호선,연신내,4.0,0.0,중랑구
20210413,6호선,봉화산(서울의료원),8922.0,8361.0,중랑구
20210413,7호선,먹골,9858.0,9688.0,중랑구
20210413,7호선,중화,11099.0,10929.0,중랑구
20210413,7호선,상봉(시외버스터미널),17017.0,15849.0,중랑구
20210413,7호선,면목,15788.0,15562.0,중랑구
20210413,7호선,사가정,16534.0,16433.0,중랑구
20210413,7호선,용마산(용마폭포공원),6140.0,5861.0,중랑구
20210413,7호선,중곡,10054.0,9291.0,광진구
20210413,7호선,군자(능동),14661.0,11800.0,광진구
20210413,7호선,어린이대공원(세종대),12612.0,12699.0,광진구
20210413,7호선,건대입구,11467.0,11667.0,광진구
20210413,7호선,뚝섬유원지,7750.0,7765.0,광진구
20210413,경원선,옥수,48.0,34.0,성동구
20210413,경원선,왕십리(성동구청),12902.0,14447.0,성동구
20210413,경원선,청량리(서울시립대입구),13164.0,14047.0,동대문구
20210413,경춘선,신내,1688.0,1775.0,중랑구
20210413,우이신설선,신설동,2172.0,2110.0,동대문구
20210413,중앙선,상봉(시외버스터미널),5819.0,5857.0,중랑구
20210414,경춘선,신내,1713.0,1808.0,중랑구
20210414,우이신설선,신설동,2273.0,2171.0,동대문구
20210414,중앙선,상봉(시외버스터미널),5869.0,5897.0,중랑구
20210414,경원선,청량리(서울시립대입구),13405.0,14329.0,동대문구
20210414,경원선,왕십리(성동구청),13049.0,14562.0,성동구
20210414,경원선,옥수,57.0,25.0,성동구
20210414,7호선,뚝섬유원지,8330.0,8256.0,광진구
20210414,7호선,건대입구,11495.0,11725.0,광진구
20210414,7호선,어린이대공원(세종대),12604.0,12620.0,광진구
20210414,7호선,군자(능동),14759.0,12018.0,광진구
20210414,7호선,중곡,10085.0,9314.0,광진구
20210414,7호선,용마산(용마폭포공원),6105.0,5905.0,중랑구
20210414,7호선,사가정,16475.0,16610.0,중랑구
20210414,7호선,면목,16010.0,15556.0,중랑구
20210414,7호선,상봉(시외버스터미널),17040.0,15901.0,중랑구
20210414,7호선,중화,11024.0,10794.0,중랑구
20210414,7호선,먹골,9929.0,9778.0,중랑구
20210414,6호선,봉화산(서울의료원),8847.0,8256.0,중랑구
20210414,5호선,광나루(장신대),12973.0,11844.0,광진구
20210414,5호선,아차산(어린이대공원후문),15078.0,14897.0,광진구
20210414,5호선,군자(능동),11320.0,12333.0,광진구
20210414,5호선,장한평,18644.0,18575.0,동대문구
20210414,5호선,답십리,16222.0,14855.0,성동구
20210414,5호선,마장,5572.0,5226.0,성동구
20210414,5호선,왕십리(성동구청),4554.0,4959.0,성동구
20210414,5호선,행당,8240.0,7397.0,성동구
20210414,5호선,신금호,6383.0,6699.0,성동구
20210414,3호선,옥수,9109.0,9634.0,성동구
20210414,3호선,금호,8294.0,7806.0,성동구
20210414,3호선,연신내,37045.0,35122.0,중랑구
20210414,2호선,용두(동대문구청),2314.0,2411.0,동대문구
20210414,2호선,신설동,3228.0,3180.0,동대문구
20210414,2호선,신답,1572.0,1863.0,성동구
20210414,2호선,강변(동서울터미널),28109.0,27716.0,광진구
20210414,2호선,구의(광진구청),23423.0,23127.0,광진구
20210414,2호선,건대입구,32240.0,33697.0,광진구
20210414,2호선,성수,35416.0,38586.0,성동구
20210414,2호선,뚝섬,22574.0,23959.0,성동구
20210414,2호선,한양대,8259.0,8948.0,성동구
20210414,2호선,왕십리(성동구청),15861.0,12602.0,성동구
20210414,2호선,상왕십리,14299.0,13851.0,성동구
20210414,1호선,청량리(서울시립대입구),19857.0,19916.0,동대문구
20210414,1호선,제기동,17123.0,17592.0,동대문구
20210414,1호선,신설동,13939.0,13783.0,동대문구
20210414,2호선,용답,2676.0,2822.0,성동구
20210415,우이신설선,신설동,2235.0,2178.0,동대문구
20210415,경춘선,신내,1729.0,1769.0,중랑구
20210415,중앙선,상봉(시외버스터미널),6098.0,6072.0,중랑구
20210415,경원선,청량리(서울시립대입구),13873.0,14834.0,동대문구
20210415,경원선,왕십리(성동구청),13360.0,14818.0,성동구
20210415,경원선,옥수,43.0,32.0,성동구
20210415,7호선,뚝섬유원지,8906.0,8638.0,광진구
20210415,7호선,건대입구,11482.0,11763.0,광진구
20210415,7호선,어린이대공원(세종대),12569.0,12580.0,광진구
20210415,7호선,군자(능동),14769.0,11744.0,광진구
20210415,7호선,중곡,10134.0,9243.0,광진구
20210415,7호선,용마산(용마폭포공원),6167.0,5983.0,중랑구
20210415,7호선,사가정,16603.0,16482.0,중랑구
20210415,7호선,면목,15869.0,15492.0,중랑구
20210415,7호선,상봉(시외버스터미널),16984.0,16076.0,중랑구
20210415,7호선,중화,11176.0,10961.0,중랑구
20210415,7호선,먹골,9926.0,9852.0,중랑구
20210415,6호선,봉화산(서울의료원),8866.0,8299.0,중랑구
20210415,6호선,연신내,1.0,0.0,중랑구
20210415,5호선,광나루(장신대),13075.0,11936.0,광진구
20210415,5호선,아차산(어린이대공원후문),15141.0,14944.0,광진구
20210415,5호선,군자(능동),11271.0,12406.0,광진구
20210415,5호선,장한평,18646.0,18395.0,동대문구
20210415,5호선,답십리,16230.0,14868.0,성동구
20210415,5호선,마장,5649.0,5253.0,성동구
20210415,5호선,왕십리(성동구청),4663.0,4982.0,성동구
20210415,5호선,행당,8283.0,7333.0,성동구
20210415,5호선,신금호,6484.0,6639.0,성동구
20210415,3호선,옥수,9199.0,9583.0,성동구
20210415,3호선,금호,8292.0,7735.0,성동구
20210415,3호선,연신내,37312.0,35024.0,중랑구
20210415,2호선,용두(동대문구청),2350.0,2448.0,동대문구
20210415,2호선,신설동,3324.0,3227.0,동대문구
20210415,2호선,신답,1613.0,1853.0,성동구
20210415,2호선,용답,2630.0,2785.0,성동구
20210415,2호선,강변(동서울터미널),28647.0,27822.0,광진구
20210415,2호선,구의(광진구청),23341.0,23016.0,광진구
20210415,2호선,건대입구,32142.0,33722.0,광진구
20210415,2호선,성수,35075.0,38312.0,성동구
20210415,2호선,뚝섬,22719.0,24360.0,성동구
20210415,2호선,한양대,8664.0,9405.0,성동구
20210415,2호선,왕십리(성동구청),15254.0,12583.0,성동구
20210415,2호선,상왕십리,14056.0,13674.0,성동구
20210415,1호선,청량리(서울시립대입구),20581.0,20355.0,동대문구
20210415,1호선,제기동,17871.0,18266.0,동대문구
20210415,1호선,신설동,14028.0,13642.0,동대문구
20210416,우이신설선,신설동,2059.0,2013.0,동대문구
20210416,1호선,신설동,13696.0,13294.0,동대문구
20210416,1호선,제기동,15864.0,16045.0,동대문구
20210416,1호선,청량리(서울시립대입구),19616.0,19628.0,동대문구
20210416,2호선,상왕십리,14225.0,13559.0,성동구
20210416,2호선,왕십리(성동구청),16448.0,13367.0,성동구
20210416,2호선,한양대,8061.0,8484.0,성동구
20210416,2호선,뚝섬,21880.0,23245.0,성동구
20210416,2호선,성수,34651.0,38184.0,성동구
20210416,2호선,건대입구,33339.0,35972.0,광진구
20210416,2호선,구의(광진구청),23361.0,22969.0,광진구
20210416,2호선,강변(동서울터미널),30363.0,30451.0,광진구
20210416,2호선,용답,2644.0,2679.0,성동구
20210416,2호선,신답,1563.0,1799.0,성동구
20210416,2호선,신설동,3217.0,3210.0,동대문구
20210416,2호선,용두(동대문구청),2312.0,2365.0,동대문구
20210416,3호선,연신내,36921.0,34864.0,중랑구
20210416,3호선,금호,8220.0,7765.0,성동구
20210416,3호선,옥수,8967.0,9372.0,성동구
20210416,5호선,신금호,6167.0,6385.0,성동구
20210416,5호선,행당,8106.0,7251.0,성동구
20210416,5호선,왕십리(성동구청),4701.0,5140.0,성동구
20210416,5호선,마장,5615.0,5175.0,성동구
20210416,5호선,답십리,15899.0,14608.0,성동구
20210416,5호선,장한평,18584.0,18018.0,동대문구
20210416,5호선,군자(능동),11035.0,12214.0,광진구
20210416,5호선,아차산(어린이대공원후문),14355.0,13879.0,광진구
20210416,5호선,광나루(장신대),12530.0,11160.0,광진구
20210416,6호선,봉화산(서울의료원),8666.0,8061.0,중랑구
20210416,7호선,먹골,9835.0,9677.0,중랑구
20210416,7호선,중화,11053.0,10681.0,중랑구
20210416,7호선,상봉(시외버스터미널),17040.0,16313.0,중랑구
20210416,7호선,면목,15530.0,15043.0,중랑구
20210416,7호선,사가정,16126.0,16127.0,중랑구
20210416,7호선,용마산(용마폭포공원),6097.0,5791.0,중랑구
20210416,7호선,중곡,9847.0,9198.0,광진구
20210416,7호선,군자(능동),14700.0,11637.0,광진구
20210416,7호선,어린이대공원(세종대),12388.0,12204.0,광진구
20210416,7호선,건대입구,11684.0,12177.0,광진구
20210416,7호선,뚝섬유원지,7739.0,7685.0,광진구
20210416,경원선,옥수,53.0,26.0,성동구
20210416,경원선,왕십리(성동구청),13558.0,15411.0,성동구
20210416,경원선,청량리(서울시립대입구),14945.0,16168.0,동대문구
20210416,경춘선,신내,1555.0,1536.0,중랑구
20210416,중앙선,상봉(시외버스터미널),5997.0,5951.0,중랑구
20210417,경원선,옥수,34.0,30.0,성동구
20210417,경원선,왕십리(성동구청),10861.0,12512.0,성동구
20210417,경원선,청량리(서울시립대입구),13897.0,15575.0,동대문구
20210417,경춘선,신내,1046.0,1014.0,중랑구
20210417,7호선,뚝섬유원지,6302.0,6119.0,광진구
20210417,7호선,건대입구,9741.0,9758.0,광진구
20210417,7호선,어린이대공원(세종대),8251.0,7853.0,광진구
20210417,7호선,군자(능동),9864.0,7506.0,광진구
20210417,7호선,중곡,6739.0,6284.0,광진구
20210417,7호선,용마산(용마폭포공원),4138.0,4260.0,중랑구
20210417,7호선,사가정,11757.0,11548.0,중랑구
20210417,7호선,면목,10488.0,10259.0,중랑구
20210417,7호선,상봉(시외버스터미널),12662.0,11934.0,중랑구
20210417,7호선,중화,7723.0,7445.0,중랑구
20210417,7호선,먹골,7473.0,7359.0,중랑구
